"result_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"routingtableactive";"neighbor_id_0";"neighbor_petx_0";"neighbor_parent_0";"neighbor_id_1";"neighbor_petx_1";"neighbor_parent_1";"neighbor_id_2";"neighbor_petx_2";"neighbor_parent_2";"neighbor_id_3";"neighbor_petx_3";"neighbor_parent_3";"neighbor_id_4";"neighbor_petx_4";"neighbor_parent_4";"pkt_length";"parentparent"
"2016-08-21 19:17:37.081";21341;23341;5;10101;1;0;5;10;28;221;50;10;210;214;3613;196;544;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 19:25:34.44";20841;22731;2;22731;2;0;5;10;31;221;50;10;214;223;3872;108;801;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 19:28:27.709";22731;40031;2;40031;0;0;4;10;92;221;40;10;224;225;5725;9670;1892;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 20:00:59.736";20841;22731;2;22731;0;0;5;10;37;221;50;10;214;223;3878;108;801;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 20:12:41.556";21341;10101;5;10101;2;0;5;10;36;221;50;10;0;219;3621;196;546;0;14;22731;10;40031;23341;10;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 20:23:35.86";21141;22931;5;20941;0;0;6;10;210;221;61;11;217;223;3539;1;3022;52;14;11501;28;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 20:36:32.688";20841;22731;2;22731;0;0;5;10;43;221;50;10;213;221;3884;108;801;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 20:41:10.78";22631;40031;1;40031;0;0;4;10;231;221;40;10;222;223;5608;11125;1930;3;20;22731;10;40031;20541;10;11301;20141;10;40031;11501;10;40031;0;0;0;55;10301
"2016-08-21 20:50:26.988";23131;11501;5;22631;0;0;5;10;234;221;50;10;8;239;6379;21400;3686;2;20;22731;10;40031;23341;10;10501;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-21 20:59:13.156";22731;11301;2;40031;2;0;4;10;101;221;40;10;3;226;5734;9700;1900;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 21:07:41.854";21341;11501;5;10101;0;0;5;10;43;221;50;10;7;246;3628;196;556;0;14;22731;10;40031;23341;10;10501;22631;14;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 21:12:01.88";20841;22731;1;22731;0;0;5;10;48;221;50;10;217;223;3889;108;809;0;14;11501;23;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 21:33:03.72";22831;20541;5;20141;0;0;5;10;134;221;50;10;231;233;1671;867;286;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-21 21:46:51.576";21141;11801;5;20941;0;0;6;10;223;221;60;10;2;224;3552;1;3032;52;14;11501;28;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-21 21:47:30.884";20841;22731;1;22731;0;0;5;10;54;221;50;10;216;223;3895;108;811;0;14;11501;23;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 22:02:46.372";21341;22731;5;10101;0;0;5;10;52;221;50;10;221;229;3637;196;561;0;14;22731;10;40031;23341;10;10501;22631;13;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 22:23:02.66";20841;22731;2;22731;0;0;5;10;59;221;50;10;214;221;3900;108;815;0;14;11501;18;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 22:29:50.352";22731;40031;2;40031;0;0;4;10;108;221;40;10;225;225;5741;9724;1903;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-21 22:32:07.573";23131;22731;5;22631;2;0;5;10;244;221;50;10;230;230;6389;21402;3689;2;20;22731;10;40031;23341;10;10501;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-21 22:57:51.604";21341;10101;5;10101;0;0;5;10;60;221;50;10;0;219;3645;196;564;0;14;22731;10;40031;23341;10;10501;22631;13;40031;20141;10;40031;0;0;0;55;40031
"2016-08-21 22:58:32.824";20841;22731;2;22731;0;0;5;10;65;221;50;10;215;222;3906;108;817;0;14;11501;16;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 23:07:30.793";23031;11501;4;22731;1;0;5;10;176;221;50;10;7;240;5297;9684;1685;4;20;23341;10;10501;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-21 23:10:09.568";21141;22931;5;20711;0;0;6;10;234;221;60;10;217;222;3563;1;3034;52;14;11501;20;40031;48895;30;22631;20941;10;10101;21151;65535;10101;0;0;0;55;10101
"2016-08-21 23:34:04.833";20841;11501;2;22731;0;0;5;10;70;221;53;13;0;222;3911;108;818;0;14;11501;13;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-21 23:51:26.485";22831;22231;5;20141;0;0;5;10;146;221;50;10;223;222;1683;870;290;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-21 23:52:58.832";21341;20141;5;10101;0;0;5;10;68;221;50;10;217;217;3653;196;564;0;14;22731;10;40031;23341;10;10501;22631;13;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 00:00:31.693";22731;11301;2;40031;0;0;4;10;117;221;40;10;3;227;5750;9754;1906;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 00:09:40.864";20841;11501;2;22731;3;0;5;10;76;221;52;12;0;222;3917;108;823;0;14;11501;12;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 00:13:36.212";23131;11501;5;22631;0;0;5;10;255;221;50;10;8;238;6400;21403;3690;2;20;22731;10;40031;23341;10;10501;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 00:24:15.497";22631;40031;2;40031;0;0;4;10;251;221;40;10;223;225;5628;11156;1942;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 00:33:23.34";21141;11501;1;11501;0;0;5;10;246;221;55;15;0;216;3575;1;3045;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 00:45:04.381";20841;22731;2;22731;0;0;5;10;81;221;50;10;214;221;3922;108;823;0;14;11501;12;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 00:48:02.621";21341;10101;5;10101;1;0;5;10;75;221;50;10;0;220;3660;196;567;0;14;22731;10;40031;23341;10;10601;22631;12;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 01:20:34.928";20841;22731;2;22731;0;0;5;10;87;221;50;10;217;223;3928;108;823;0;14;11501;12;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 01:31:14.402";22731;11301;2;40031;0;0;4;10;125;221;40;10;4;225;5758;9780;1912;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 01:43:12.852";21341;10101;5;10101;2;0;5;10;83;221;50;10;0;219;3668;196;573;0;14;22731;10;40031;23341;10;10601;22631;12;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 01:55:14.541";23131;10101;5;22631;1;0;5;10;9;221;50;10;5;231;6410;21405;3696;2;20;22731;10;40031;23341;10;10601;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 01:56:05.637";20841;22731;2;22731;0;0;5;10;93;221;50;10;218;223;3934;108;825;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 01:56:40.429";21141;11501;1;11501;0;0;5;10;2;221;52;12;0;217;3587;1;3050;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 02:09:44.438";22831;22231;5;20141;0;0;5;10;158;221;50;10;221;219;1695;870;297;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-22 02:31:35.752";20841;11501;2;22731;0;0;5;10;98;221;51;11;1;223;3939;108;827;0;14;11501;11;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 02:38:10.285";21341;20141;5;10101;0;0;5;10;92;221;50;10;218;218;3677;196;575;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 03:01:25.085";23031;11501;4;22731;0;0;5;10;195;221;50;10;255;240;5316;9690;1694;4;20;23341;10;10601;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-22 03:01:56.164";22731;40031;2;40031;0;0;4;10;133;221;40;10;224;225;5766;9801;1920;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 03:07:10.158";20841;11501;2;22731;2;0;5;10;104;221;51;11;0;223;3945;108;830;0;14;11501;11;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 03:19:59.265";21141;11501;1;11501;0;0;5;10;14;221;52;12;0;216;3599;1;3064;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 03:33:15.233";21341;22731;5;10101;0;0;5;10;100;221;50;10;222;225;3685;196;582;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 03:36:51.461";23131;22631;5;22631;1;0;5;10;19;221;50;10;234;232;6420;21407;3698;2;20;22731;10;40031;23341;10;10601;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 03:42:38.82";20841;11501;2;22731;1;0;5;10;108;221;51;11;0;223;3949;108;832;0;14;11501;11;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 04:06:57.448";22631;11001;2;40031;0;0;4;10;15;221;40;10;3;224;5648;11194;1954;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 04:18:08.588";20841;22731;2;22731;0;0;5;10;115;221;50;10;216;223;3956;108;838;0;14;11501;12;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 04:28:04.336";22831;22731;5;20141;0;0;5;10;170;221;50;10;230;231;1707;870;302;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-22 04:28:22.585";21341;21731;5;10101;0;0;5;10;107;221;50;10;218;222;3692;196;585;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 04:32:38.476";22731;11301;2;40031;0;0;4;10;141;221;40;10;4;227;5774;9824;1921;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 04:43:17.876";21141;11501;1;11501;2;0;5;10;25;221;51;11;0;216;3610;1;3073;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 04:53:40.241";20841;11501;2;22731;1;0;5;10;120;221;51;11;1;223;3961;108;839;0;14;11501;11;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 05:18:23.705";23131;10101;5;22631;0;0;5;10;29;221;50;10;5;229;6430;21408;3702;2;20;22731;10;40031;23341;10;10601;11501;11;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 05:23:25.02";21341;23341;5;10101;0;0;5;10;115;221;50;10;212;219;3700;196;585;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 05:29:09.524";20841;22731;2;22731;0;0;5;10;125;221;50;10;216;223;3966;108;839;0;14;11501;11;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 06:03:21.37";22731;40031;2;40031;0;0;4;10;149;221;40;10;225;226;5782;9853;1928;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 06:04:40.808";20841;22731;2;22731;1;0;5;10;131;221;50;10;216;223;3972;108;840;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 06:06:28.364";21141;11501;1;11501;1;0;5;10;37;221;51;11;0;217;3622;1;3082;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 06:18:29.44";21341;20141;5;10101;0;0;5;10;124;221;50;10;220;218;3709;196;586;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 06:40:09.82";20841;22731;2;22731;0;0;5;10;137;221;50;10;215;222;3978;108;841;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 06:46:27.748";22831;22231;5;20141;0;0;5;10;182;221;50;10;219;220;1719;870;307;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-22 06:55:23.941";23031;23341;4;22731;0;0;5;10;214;221;50;10;239;242;5335;9702;1701;4;20;23341;10;10601;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-22 07:00:03.421";23131;22631;5;22631;1;0;5;10;39;221;50;10;233;232;6440;21408;3703;2;20;22731;10;40031;23341;10;10601;11501;11;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 07:13:34.129";21341;20141;5;10101;0;0;5;10;132;221;50;10;219;217;3717;196;587;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 07:15:40.204";20841;22731;2;22731;0;0;5;10;141;221;50;10;216;223;3982;108;842;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 07:29:44.361";21141;11501;1;11501;1;0;5;10;49;221;51;11;0;216;3634;1;3099;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 07:34:04.989";22731;11301;2;40031;0;0;4;10;157;221;40;10;4;227;5790;9886;1934;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 07:49:49.937";22631;40031;2;40031;0;0;4;10;35;221;40;10;223;227;5668;11231;1957;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 07:51:10.689";20841;11501;2;22731;0;0;5;10;148;221;50;10;0;223;3989;108;842;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 08:08:39.432";21341;20141;5;10101;0;0;5;10;139;221;50;10;218;216;3724;196;589;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 08:26:41.512";20841;11501;2;22731;0;0;5;10;154;221;50;10;1;222;3995;108;845;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 08:41:36.176";23131;11501;5;22631;0;0;5;10;49;221;51;11;7;238;6450;21412;3704;2;20;22731;10;40031;23341;10;10601;11501;11;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 08:52:57.52";21141;11501;1;11501;0;0;5;10;61;221;52;12;0;217;3646;1;3110;52;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;10;20541;0;0;0;55;40031
"2016-08-22 09:02:13.637";20841;22731;2;22731;0;0;5;10;159;221;50;10;214;223;4000;108;846;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 09:03:47.505";21341;21731;5;10101;0;0;5;10;148;221;50;10;218;221;3733;196;591;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 09:04:44.681";22731;11301;2;40031;0;0;4;10;165;221;40;10;4;226;5798;9914;1937;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 09:04:46.261";22831;20141;5;20141;0;0;5;10;195;221;50;10;227;222;1732;870;310;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-22 09:37:44.873";20841;22731;2;22731;0;0;5;10;165;221;50;10;214;221;4006;108;846;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 09:58:48.032";21341;21731;5;10101;0;0;5;10;156;221;50;10;217;220;3741;196;593;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 10:13:11.376";20841;11501;2;22731;0;0;5;10;170;221;50;10;0;222;4011;108;849;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 10:23:16.152";23131;22631;5;22631;1;0;5;10;60;221;50;10;233;232;6461;21412;3713;2;20;22731;10;40031;23341;10;10601;11501;11;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 10:35:27.484";22731;11301;2;40031;0;0;4;10;174;221;40;10;4;225;5807;9939;1944;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 10:48:43.501";20841;11501;2;22731;0;0;5;10;176;221;50;10;1;225;4017;108;850;0;14;11501;10;40031;62031;10;21731;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 10:49:23.5";23031;23341;4;22731;0;0;5;10;234;221;50;10;239;241;5355;9712;1708;4;20;23341;10;10601;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-22 10:53:52.856";21341;11501;5;10101;0;0;5;10;164;221;50;10;7;243;3749;196;593;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 11:23:07.613";22831;22731;5;20141;0;0;5;10;207;221;50;10;231;231;1744;870;316;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-22 11:24:13.984";20841;22731;2;22731;0;0;5;10;181;221;50;10;213;220;4022;108;850;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 11:32:44.557";22631;11001;2;40031;0;0;4;10;54;221;40;10;1;224;5687;11268;1968;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 11:49:01.346";21341;22731;5;10101;1;0;5;10;171;221;50;10;221;224;3756;196;594;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 11:59:43.464";20841;22731;2;22731;0;0;5;10;187;221;50;10;214;221;4028;108;852;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 12:04:48.565";23131;23341;5;22631;0;0;5;10;70;221;50;10;233;235;6471;21415;3713;2;20;22731;10;40031;23341;10;10601;11501;11;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 12:06:13.293";22731;11301;2;40031;1;0;4;10;183;221;40;10;3;225;5816;9968;1953;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 12:35:14.517";20841;11501;2;22731;0;0;5;10;192;221;50;10;0;222;4033;108;852;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 12:44:02.5";21341;23341;5;10101;0;0;5;10;180;221;50;10;210;216;3765;196;596;0;14;22731;10;40031;23341;10;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 13:10:45.15";20841;11501;2;22731;0;0;5;10;198;221;50;10;1;223;4039;108;859;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 13:36:51.864";22731;11301;2;40031;0;0;4;10;190;221;40;10;2;221;5823;9995;1961;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 13:39:08.04";21341;20141;5;10101;0;0;5;10;188;221;50;10;216;215;3773;196;598;0;14;22731;10;40031;23341;10;10601;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 13:41:26.572";22831;20141;5;20141;0;0;5;10;219;221;50;10;225;220;1756;870;319;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-22 13:46:15.345";20841;22731;2;22731;0;0;5;10;203;221;50;10;212;218;4044;108;860;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 13:46:25.084";23131;11501;5;22631;0;0;5;10;79;221;51;11;7;238;6480;21416;3713;2;20;22731;10;40031;23341;10;10601;11501;11;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 14:21:46.428";20841;22731;2;22731;0;0;5;10;209;221;50;10;214;222;4050;108;860;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 14:34:12.948";21341;23341;5;10101;0;0;5;10;196;221;50;10;210;216;3781;196;602;0;14;22731;10;40031;23341;10;10601;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 14:43:20.438";23031;22631;4;22731;0;0;5;10;253;221;51;11;229;229;5374;9725;1716;4;20;23341;10;10601;11501;10;40031;22631;11;40031;23131;10;40031;0;0;0;55;40031
"2016-08-22 14:57:18.857";20841;22731;2;22731;1;0;5;10;215;221;50;10;212;217;4056;108;866;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 15:07:33.781";22731;40031;2;40031;0;0;4;10;199;221;40;10;222;223;5832;10021;1964;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 15:15:37.952";22631;11001;2;40031;0;0;4;10;74;221;40;10;1;222;5707;11314;1983;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 15:28:02.054";23131;22731;5;22631;0;0;5;10;90;221;50;10;229;231;6491;21417;3715;2;20;22731;10;40031;23341;10;10601;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 15:29:19.949";21341;20141;5;10101;1;0;5;10;203;221;50;10;218;212;3788;196;605;0;14;22731;10;40031;23341;10;10601;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 15:32:47.373";20841;22731;2;22731;0;0;5;10;219;221;50;10;214;221;4060;108;866;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 15:59:47.513";22831;22231;5;23341;0;0;5;10;230;221;50;10;218;219;1767;870;324;0;20;20141;10;40031;22731;10;40031;22231;10;11301;20541;10;11301;0;0;0;55;10601
"2016-08-22 16:08:18.089";20841;11501;2;22731;0;0;5;10;226;221;50;10;1;220;4067;108;869;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 16:24:22.057";21341;22731;5;10101;0;0;5;10;212;221;50;10;221;226;3797;196;610;0;14;22731;10;40031;23341;10;10601;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 16:38:18.473";22731;40031;2;40031;0;0;4;10;207;221;40;10;222;223;5840;10048;1968;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 16:43:51.241";20841;22731;2;22731;1;0;5;10;231;221;50;10;215;222;4072;108;870;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 17:09:40.558";23131;10101;5;22631;2;0;5;10;100;221;50;10;4;229;6501;21419;3721;2;20;22731;10;40031;23341;10;10601;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 17:19:19.148";20841;11501;2;22731;0;0;5;10;236;221;50;10;1;221;4077;108;872;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 17:19:31.24";21341;20141;5;10101;0;0;5;10;219;221;50;10;214;217;3804;196;612;0;14;22731;10;40031;23341;10;10601;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 17:54:49.545";20841;11501;3;22731;0;0;5;10;242;221;50;10;0;220;4083;108;874;0;14;11501;10;40031;61931;10;21501;62031;10;11501;23131;10;11501;0;0;0;55;40031
"2016-08-22 18:08:58.406";22731;40031;2;40031;0;0;4;10;215;221;40;10;223;224;5848;10078;1973;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 18:14:36.656";21341;20141;5;10101;2;0;5;10;228;221;50;10;218;215;3813;196;622;0;14;22731;10;40031;23341;10;10601;22631;14;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 18:18:09.915";22831;20541;5;23341;1;0;5;10;243;221;50;10;231;232;1780;870;327;0;20;20141;10;40031;22731;10;40031;22231;10;11301;20541;10;11301;0;0;0;55;10601
"2016-08-22 18:30:19.761";20841;11501;2;22731;0;0;5;10;248;221;50;10;1;222;4089;108;875;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 18:37:18.264";23031;23341;4;22731;0;0;5;10;17;221;50;10;239;241;5394;9735;1721;4;20;23341;10;10601;11501;10;40031;22631;10;40031;23131;10;40031;0;0;0;55;40031
"2016-08-22 18:51:14.486";23131;23341;5;22631;0;0;5;10;111;221;50;10;234;236;6512;21420;3728;2;20;22731;10;40031;23341;10;10601;11501;10;40031;10101;10;40031;0;0;0;55;40031
"2016-08-22 18:58:29.753";22631;11001;2;40031;0;0;4;10;93;221;40;10;2;225;5726;11357;1990;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 19:05:52.581";20841;11501;2;22731;1;0;5;10;252;221;50;10;1;222;4093;108;877;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 19:09:36.317";21341;22731;5;10101;0;0;5;10;235;221;50;10;221;224;3820;196;622;0;14;22731;10;40031;23341;10;10601;22631;13;40031;20141;10;40031;0;0;0;55;40031
"2016-08-22 19:39:41.484";22731;40031;2;40031;0;0;4;10;223;221;40;10;223;224;5856;10106;1978;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10301
"2016-08-22 19:41:24.365";20841;22731;2;22731;1;0;5;10;3;221;50;10;215;222;4100;108;879;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-22 20:04:44.388";21341;22731;5;10101;0;0;5;10;244;221;50;10;222;225;3829;196;623;0;14;22731;10;40031;23341;10;10601;22631;12;40031;20141;10;40031;0;0;0;55;40031
