"result_time";"total_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"ctrl_ntxpkt";"ctrl_nrxpkt";"ctrl_nparentchange";"ctrl_ntricklereset";"data_ntxpkt";"data_nrxpkt";"data_nrxacks";"data_nqueuedrops";"data_ndups";"data_ninconsistencies";"pkt_length"
"2016-08-18 19:18:13.165";646272021;61931;23341;2;23341;2;0;5;10;218;205;52;12;212;214;475;319;344;1;12146;41637;125;5629;1135;322;792;0;3;0;52
"2016-08-18 19:18:44.008";652032021;21931;20141;5;10101;0;0;5;10;8;205;50;10;233;227;521;29;68;0;3105;13213;37;1219;617;29;549;0;0;1;52
"2016-08-18 19:19:41.737";647208021;61331;61631;5;61631;0;0;6;10;102;205;60;10;239;237;615;32;266;2;33151;31396;568;43361;912;32;644;0;0;2;52
"2016-08-18 19:21:29.86";647222421;61631;10101;1;10101;1;0;5;10;64;205;50;10;1;217;577;1852;1379;6;33603;64330;336;41385;3799;1854;2415;0;9;3;52
"2016-08-18 19:21:50.281";3630657620;23031;11501;3;22731;1;0;5;10;53;205;50;10;7;237;4918;9538;1563;4;39507;30938;913;31777;16009;9541;14443;0;11;2;52
"2016-08-18 19:22:06.932";645580804;30351;21501;5;21501;1;0;6;10;24;205;60;10;0;222;537;203;729;17;5613;8659;209;1767;1467;203;722;0;0;2;52
"2016-08-18 19:24:15.7";648518421;60831;61631;5;61431;0;0;6;10;113;205;60;10;237;238;626;32;330;0;34930;9341;588;47273;987;32;657;0;0;0;52
"2016-08-18 19:24:21.216";645969604;31051;21501;2;60001;0;0;6;10;40;205;61;11;2;211;553;65;344;4;6208;40927;211;1442;961;65;613;0;0;0;52
"2016-08-18 19:24:27.324";1255401604;21141;11501;1;11501;1;0;5;10;98;205;50;10;0;215;2915;1;2252;45;908;39263;428;163;5166;1;2870;0;0;0;52
"2016-08-18 19:26:00.848";630748805;30651;21501;2;21501;3;0;6;10;13;205;60;10;0;222;526;206;633;5;20016;18562;335;6929;1361;206;726;0;0;1;52
"2016-08-18 19:26:43.021";723096006;11301;11101;1;11101;0;0;3;10;80;205;30;10;2;255;593;9613;314;0;1836;47075;4;464;10512;9677;10198;0;71;0;52
"2016-08-18 19:30:14.656";633744021;20541;11301;1;11301;0;0;4;10;12;205;40;10;1;218;525;487;218;1;2491;424;30;838;1227;488;1008;0;3;0;52
"2016-08-18 19:30:30.928";652500021;22431;11301;1;11301;0;0;4;10;115;205;41;11;0;216;628;986;732;5;1905;27572;52;589;2342;988;1605;0;5;0;52
"2016-08-18 19:30:43.36";645408004;30751;30551;3;30651;0;0;7;10;80;205;72;10;220;219;593;0;536;4;346;38055;189;12;1123;0;588;0;0;0;52
"2016-08-18 19:31:43.189";652953621;21731;11301;1;11301;0;0;4;10;100;205;40;10;0;214;613;2053;413;0;3210;30540;25;1213;3075;2057;2662;0;7;0;52
"2016-08-18 19:34:09.48";644990406;31301;50031;2;50031;0;0;7;10;253;205;70;10;213;0;510;0;872;44;330;13108;67;7;1381;0;465;0;0;0;52
"2016-08-18 19:34:55.256";647301621;62031;21731;3;11501;0;0;5;10;118;205;50;10;218;218;631;235;219;0;13364;63531;106;6144;1080;237;861;0;6;0;52
"2016-08-18 19:35:14.348";654300005;10101;40031;1;40031;0;0;4;10;36;205;40;10;227;255;549;12916;23;0;10508;61961;17;3243;13461;13066;13438;0;176;0;52
"2016-08-18 19:35:38.004";1249668004;20141;40031;1;40031;0;0;4;10;232;205;40;10;217;224;2537;2339;300;3;4110;53362;94;1900;5173;2343;4870;0;6;1;52
"2016-08-18 19:37:13.276";653004021;22131;21731;5;10101;0;0;5;10;17;205;50;10;224;224;530;281;207;1;8233;38311;51;2861;1017;282;809;0;1;0;52
"2016-08-18 19:38:01.344";649756822;60201;60931;5;61631;0;0;6;10;126;205;60;10;244;239;639;62;253;0;35458;42362;529;49414;953;62;700;0;0;0;52
"2016-08-18 19:38:08.493";725745605;10201;1;1;1;0;0;1;10;178;205;10;10;2;255;691;45139;0;0;364;5597;4;25;45827;45258;45827;0;121;0;52
"2016-08-18 19:38:45.248";655142406;10401;11301;1;11301;0;0;4;10;132;205;40;10;1;255;645;970;40;0;3061;64011;17;907;1652;977;1612;0;9;0;52
"2016-08-18 19:39:23.084";633204004;50331;23341;1;23341;0;0;5;10;17;205;50;10;213;222;530;87;685;7;455;36391;144;63;1301;87;609;0;0;0;52
"2016-08-18 19:41:36.509";649576832;60631;61431;5;61631;1;0;6;10;100;205;60;10;239;240;613;53;183;0;35503;30212;514;47956;847;53;665;0;0;2;52
"2016-08-18 19:41:41.564";653875202;20031;21731;5;11501;0;0;5;10;248;205;50;10;236;6;505;98;20;0;12702;26121;53;3808;622;99;602;0;1;0;52
"2016-08-18 19:42:52.56";645321604;50031;21501;2;60001;2;0;6;10;25;205;62;12;2;221;538;86;642;6;454;29329;203;41;1262;130;616;0;45;0;52
"2016-08-18 19:43:42.968";723859221;40031;11101;2;11101;0;0;3;10;26;205;30;10;1;219;539;34825;2275;0;1181;4609;27;359;37619;34877;35344;0;71;0;52
"2016-08-18 19:44:08.196";1262402404;21341;20141;5;10101;0;0;5;10;172;205;50;10;218;215;2989;196;348;0;4437;37207;76;1958;3532;196;3184;0;0;2;52
"2016-08-18 19:45:26.688";655387205;20301;21731;5;10101;0;0;5;10;32;205;50;10;242;9;545;1163;362;6;7638;19593;69;2203;2069;1170;1701;0;7;2;52
"2016-08-18 19:48:34.08";648144021;62231;10101;3;10101;0;0;5;10;15;205;50;10;8;240;528;61;179;0;12914;38963;74;5480;764;61;585;0;3;0;52
"2016-08-18 19:48:57.045";628624807;10911;11101;1;11101;0;0;3;10;10;205;30;10;0;255;523;0;219;0;292;824;15;16;741;0;522;0;0;0;52
"2016-08-18 19:49:03.746";654933605;11001;10601;4;11201;0;0;4;10;57;205;49;10;3;2;570;1930;71;1;1113;35785;19;229;2569;1936;2497;0;7;0;52
"2016-08-18 19:49:48.529";1248357608;31131;22431;5;23031;0;0;5;10;229;205;65;25;212;255;998;5093;692;3;24046;49835;291;8838;6769;5141;6074;0;61;5;52
"2016-08-18 19:50:43.258";651816006;21411;23241;5;22931;0;0;6;10;22;205;60;10;227;4;535;323;136;3;19133;8527;191;6071;993;354;854;0;31;4;52
"2016-08-18 19:52:23.901";726624005;10801;10011;2;10011;0;0;2;10;129;205;20;10;3;3;642;12915;536;5;485;4218;16;66;14092;12992;13551;0;77;0;52
"2016-08-18 19:53:07.025";653983221;22031;11501;4;10101;0;0;5;10;67;205;50;10;3;221;580;36;73;1;4093;15525;55;1470;688;36;614;0;0;0;52
"2016-08-18 19:53:27.849";719712004;20851;11501;1;11501;0;0;5;10;106;205;51;11;2;225;619;1;361;0;465;36524;61;74;980;1;619;0;0;0;52
"2016-08-18 19:53:42.708";650311221;60731;60931;5;61631;0;0;6;10;46;205;60;10;1;254;559;44;300;0;35478;63584;553;49000;900;44;600;0;2;1;52
"2016-08-18 19:53:57.977";628646406;11201;10701;3;10701;0;0;3;10;55;205;30;10;9;9;568;3539;130;0;271;39395;6;2;4236;3561;4106;0;22;0;52
"2016-08-18 19:54:18.24";649814421;60931;10101;1;10101;0;0;5;10;45;205;50;10;0;217;558;47;304;4;35594;29010;594;49700;907;47;599;0;1;3;52
"2016-08-18 19:57:30.132";719841605;20941;11501;5;10101;1;0;5;10;112;205;50;10;3;226;625;462;386;8;2800;31694;69;1069;1471;462;1078;0;0;0;52
"2016-08-18 19:58:21.325";725040006;10601;10701;3;10701;0;0;3;10;68;205;39;19;0;0;581;3461;1404;8;1525;43456;49;371;5440;3474;4028;0;18;0;52
"2016-08-18 19:59:14.945";650793626;60531;60931;5;61631;1;0;6;10;26;205;60;10;246;241;539;47;202;0;34544;36360;503;47069;785;47;584;0;1;0;52
"2016-08-18 19:59:33.432";630504021;23341;10501;1;10501;0;0;4;10;222;205;40;10;2;219;479;1160;400;1;6741;63498;66;2223;2038;1160;1637;0;0;0;52
"2016-08-18 19:59:40.025";638438421;20441;10501;1;10501;0;0;4;10;78;205;40;10;2;217;591;574;171;0;2903;57317;41;1119;1335;575;1164;0;1;0;52
"2016-08-18 20:01:20.62";1259546401;20841;22731;2;22731;0;0;5;10;131;205;50;10;215;223;3204;108;573;0;3301;36290;119;1424;3884;108;3311;0;0;0;52
"2016-08-18 20:05:07.813";1257902404;21141;11501;1;11501;0;0;5;10;103;205;50;10;0;215;2920;1;2253;45;910;39711;428;163;5173;1;2875;0;0;0;52
"2016-08-18 20:05:09.328";650008821;61531;60001;5;61631;0;0;6;10;12;205;60;10;0;212;525;195;481;1;34093;17477;552;42487;1199;195;717;0;1;2;52
"2016-08-18 20:05:11.496";648230404;30251;11401;2;21501;3;0;6;10;81;205;72;22;0;212;594;33;742;12;379;6195;202;46;1365;33;614;0;0;0;52
"2016-08-18 20:05:20.234";646027207;50431;22931;5;11801;0;0;6;10;82;205;60;10;225;3;595;932;546;16;19402;8671;181;6406;2069;948;1507;0;19;8;52
"2016-08-18 20:05:39.824";638301601;21031;11501;4;20441;0;0;5;10;78;205;50;10;2;231;591;153;89;0;4653;52285;46;1498;831;153;742;0;1;0;52
"2016-08-18 20:07:10.113";650692821;61231;61431;5;61431;0;0;6;10;53;205;60;10;239;237;566;49;298;3;35405;6395;666;48506;911;49;610;0;1;0;52
"2016-08-18 20:07:17.517";654091221;20151;11501;5;10101;0;0;5;10;31;205;50;10;8;240;544;34;63;0;2865;25588;42;1115;640;34;577;0;0;0;52
"2016-08-18 20:08:05.989";631468805;20251;10101;5;10101;0;0;5;10;235;205;50;10;4;233;492;2;42;0;2635;12820;30;854;535;2;493;0;0;0;52
"2016-08-18 20:09:04.033";3633537620;23131;21731;5;22631;0;0;5;10;53;205;50;10;213;213;5942;21301;3528;2;44089;45254;596;56724;30743;21315;27213;0;41;0;52
"2016-08-18 20:11:59.577";653112006;21501;10101;1;10101;0;0;5;10;24;205;50;10;0;255;537;2747;320;4;19738;62807;145;6814;3593;2777;3269;0;40;5;52
"2016-08-18 20:18:35.209";894240020;22931;22731;5;22731;0;0;5;10;13;205;50;10;235;234;1294;731;591;19;8370;60488;157;3483;2614;731;2004;0;1;0;52
"2016-08-18 20:18:45.549";648698403;30551;31131;4;21501;0;0;7;10;228;205;72;12;3;233;485;263;1158;20;1753;10640;275;364;1898;301;725;0;40;0;52
"2016-08-18 20:18:47.285";648698403;30551;31131;4;21501;0;0;6;10;228;205;72;12;3;233;485;263;1158;20;1753;10640;275;364;1898;301;725;0;40;0;52
"2016-08-18 20:18:53.321";653875206;11601;11501;5;11501;0;0;5;10;132;205;50;10;7;7;645;405;21;0;9289;5336;42;2532;1070;409;1049;0;4;2;52
"2016-08-18 20:20:19.285";651499221;61131;20031;5;61431;0;0;6;10;236;205;60;10;0;209;493;50;331;9;35767;49868;575;50096;873;50;533;0;0;1;52
"2016-08-18 20:20:26.006";653004006;60001;11501;1;11501;0;0;5;10;249;205;50;10;0;255;506;1614;524;12;20256;42209;174;7447;2639;1647;2103;0;37;1;52
"2016-08-18 20:23:11.948";1249344004;30451;60001;1;60001;0;0;6;10;175;205;61;11;0;219;944;194;1559;52;16615;60157;462;6418;2696;194;1085;0;0;0;52
"2016-08-18 20:25:32.984";650412021;62131;20541;3;20541;0;0;5;10;57;205;50;10;223;224;570;157;183;0;15654;45944;101;7436;908;157;725;0;1;0;52
"2016-08-18 20:25:53.413";728676006;10011;1;1;1;0;0;1;10;215;205;10;10;5;255;728;5353;0;0;320;2192;3;8;6080;5419;6080;0;66;0;52
"2016-08-18 20:28:43.424";1265140804;21341;22631;5;10101;0;0;5;10;178;205;50;10;216;218;2995;196;350;0;4438;38461;76;1958;3540;196;3190;0;0;2;52
"2016-08-18 20:29:26.569";652521621;60831;60001;5;61431;0;0;6;10;117;205;60;10;0;216;630;32;333;0;35444;47727;588;48195;994;32;661;0;0;0;52
"2016-08-18 20:32:39.149";727142402;10501;10701;2;10701;0;0;3;10;117;205;30;10;2;255;630;6766;573;1;1395;58026;28;311;7965;6799;7391;0;36;0;52
"2016-08-18 20:35:21.001";895478420;22831;23341;5;20141;0;0;5;10;5;205;50;10;227;231;1286;830;203;0;10186;26824;107;4128;2318;831;2115;0;1;0;52
"2016-08-18 20:35:37.517";727056021;40231;10501;4;10501;0;0;4;10;142;205;40;10;4;225;655;105;71;0;1939;8144;14;585;830;106;759;0;1;0;52
"2016-08-18 20:39:19.1";658864806;10401;11301;2;11301;0;0;4;10;137;205;40;10;2;0;650;976;40;0;3063;617;17;907;1663;983;1623;0;9;0;52
"2016-08-18 20:40:17.756";1253635204;20141;10601;2;40031;1;0;4;10;239;205;49;10;0;217;2544;2351;301;3;4112;55364;94;1900;5192;2355;4889;0;6;1;52
"2016-08-18 20:41:12.377";651852021;61731;61431;5;60931;0;0;6;10;17;205;60;10;244;245;530;19;219;1;34948;2000;550;46997;767;19;547;0;0;0;52
"2016-08-18 20:41:18.665";652125621;61631;10101;1;10101;0;0;5;10;68;205;51;11;2;218;581;1857;1388;6;34185;44753;336;42392;3818;1859;2424;0;9;3;52
"2016-08-18 20:41:56.29";652147221;61831;60931;5;61431;0;0;6;10;244;205;60;10;239;240;501;492;405;3;33604;29549;513;40698;1397;492;989;0;0;2;52
"2016-08-18 20:42:09.653";638877621;22531;10101;5;10101;0;0;5;10;41;205;50;10;8;241;554;16;76;0;8484;13974;54;3256;645;16;569;0;0;0;52
"2016-08-18 20:45:28.141";3651436820;22631;40031;1;40031;1;0;4;10;108;205;40;10;221;224;5229;10473;1788;3;28656;43264;710;15112;17475;10480;15685;0;20;1;52
"2016-08-18 20:45:56.172";1260403204;21141;11501;1;11501;3;0;5;10;109;205;50;10;0;215;2926;1;2261;45;910;40196;428;163;5184;1;2881;0;0;0;52
"2016-08-18 20:46:39.864";653976021;60201;60001;5;61431;0;0;6;10;129;205;60;10;0;215;642;62;253;0;36013;18883;531;50470;956;62;703;0;0;0;52
"2016-08-18 20:46:55.676";652579222;61431;10101;1;10101;0;0;5;10;51;205;50;10;2;218;564;1014;675;5;33899;18824;434;41549;2250;1014;1570;0;2;0;52
"2016-08-18 20:50:39.928";728870406;10701;10201;1;10201;0;0;2;10;41;205;20;10;0;255;554;18721;463;0;848;33643;12;184;19736;18779;19273;0;59;0;52
"2016-08-18 20:50:50.629";635961603;30651;21501;1;21501;2;0;6;10;17;205;60;10;2;223;530;208;643;5;20318;21716;343;7041;1378;208;732;0;0;1;52
"2016-08-18 20:52:35.484";656496007;20711;10101;2;10101;0;0;5;10;9;205;50;10;4;5;522;351;38;0;10033;9307;69;2829;909;353;871;0;3;0;52
"2016-08-18 20:55:28.473";657720021;22431;11301;1;11301;0;0;4;10;120;205;40;10;0;216;633;993;733;5;1907;30753;52;589;2355;995;1617;0;5;0;52
"2016-08-18 20:56:20.936";1262923204;20841;22731;2;22731;1;0;5;10;139;205;50;10;216;222;3212;108;578;0;3303;38460;119;1424;3896;108;3319;0;0;0;52
"2016-08-18 20:56:29.481";655423206;11801;22731;3;11501;0;0;5;10;24;205;51;11;218;255;537;961;96;0;10290;3251;83;2969;1591;968;1495;0;9;0;52
"2016-08-18 20:56:33.941";651636004;31051;21501;2;21501;0;0;6;10;46;205;60;10;2;212;559;65;348;4;6211;42412;212;1442;971;65;619;0;0;0;52
"2016-08-18 20:56:36.685";3652099220;22731;11301;2;40031;1;0;4;10;224;205;40;10;3;226;5345;8333;1651;1;38229;15355;806;24009;15314;8340;13663;0;20;0;52
"2016-08-18 20:57:56.464";637228804;50131;11601;4;50331;4;0;6;10;241;205;61;11;0;224;498;50;719;9;1071;19297;139;184;1256;50;537;0;1;0;52
"2016-08-18 21:00:21.73";730800005;10801;10011;2;10011;0;0;2;10;133;205;20;10;3;3;646;12915;536;5;486;4229;16;66;14096;12992;13555;0;77;0;52
"2016-08-18 21:00:25.761";659534402;10101;40031;1;40031;0;0;4;10;40;205;40;10;227;255;553;13029;23;0;10656;2175;17;3285;13578;13183;13555;0;180;0;52
"2016-08-18 21:01:58.598";652651221;62031;23341;3;11501;0;0;5;10;123;205;50;10;217;219;636;235;220;0;13617;7353;106;6271;1086;237;866;0;6;0;52
"2016-08-18 21:03:10.976";638352004;50331;23341;1;23341;0;0;5;10;21;205;50;10;213;223;534;88;686;7;457;39093;144;63;1307;88;614;0;0;0;52
"2016-08-18 21:03:26.398";642355221;20441;10501;1;10501;0;0;4;10;83;205;40;10;1;217;596;583;173;0;2904;60139;41;1119;1351;584;1178;0;1;0;52
"2016-08-18 21:03:56.488";653616021;61331;61431;5;61431;0;0;6;10;108;205;60;10;243;241;621;32;267;2;34039;32921;572;45046;919;32;650;0;0;2;52
"2016-08-18 21:03:57.936";641440821;23241;10101;3;11501;0;0;5;10;2;205;50;10;1;217;515;206;315;1;7485;14658;125;3040;1034;224;718;0;19;0;52
"2016-08-18 21:05:45.38";639612021;20541;11301;1;11301;0;0;4;10;16;205;40;10;1;221;529;495;221;1;2493;5628;30;838;1242;496;1020;0;3;0;52
"2016-08-18 21:09:11.769";633268806;11201;10701;3;10701;0;0;3;10;59;205;30;10;9;9;572;3540;130;0;273;39942;6;2;4241;3562;4111;0;22;0;52
"2016-08-18 21:10:50.974";658756821;22031;10401;4;10101;1;0;5;10;72;205;50;10;5;231;585;36;77;1;4095;19067;55;1470;696;36;619;0;0;0;52
"2016-08-18 21:11:11.904";658944021;21831;20141;5;10101;0;0;5;10;50;205;50;10;237;232;563;10;70;0;5564;63711;34;2130;642;10;572;0;0;0;52
"2016-08-18 21:11:29.825";652305604;30351;23131;5;23031;0;0;6;10;30;205;60;10;219;226;543;204;729;17;5981;17553;210;1949;1475;204;729;0;0;2;52
"2016-08-18 21:11:53.613";656964006;11401;10101;1;10101;0;0;5;10;250;205;50;10;2;255;507;2609;160;0;28193;53293;117;13410;3239;2653;3079;0;80;0;52
"2016-08-18 21:13:12.744";1267879204;21341;10101;5;10101;0;0;5;10;185;205;50;10;2;223;3002;196;350;0;4440;39916;76;1958;3547;196;3197;0;0;2;52
"2016-08-18 21:13:42.297";729669606;11301;11101;1;11101;0;0;3;10;85;205;30;10;3;255;598;9695;314;0;1839;51371;4;464;10599;9762;10285;0;74;0;52
"2016-08-18 21:13:53.805";659232021;21731;22731;5;10101;0;0;5;10;105;205;50;10;235;237;618;2073;430;0;3212;35210;26;1213;3117;2077;2687;0;7;0;52
"2016-08-18 21:14:43.472";655423221;60331;61931;5;11401;1;0;6;10;1;205;60;10;218;218;514;44;201;0;35474;22681;526;48024;756;44;556;0;1;0;52
"2016-08-18 21:16:36.174";660988805;20301;22631;5;10101;0;0;5;10;36;205;50;10;246;8;549;1163;363;6;8029;27666;69;2361;2074;1170;1705;0;7;2;52
"2016-08-18 21:19:34.408";725004004;20851;11501;1;11501;0;0;5;10;110;205;51;11;2;225;623;1;362;0;467;38396;61;74;985;1;623;0;0;0;52
"2016-08-18 21:19:40.586";655149621;61231;21501;5;61431;1;0;6;10;57;205;60;10;1;213;570;49;305;3;35987;49243;666;49698;921;49;614;0;1;0;52
"2016-08-18 21:21:52.116";898128020;22931;23341;5;22731;0;0;5;10;19;205;50;10;234;236;1300;732;593;19;8371;64887;157;3483;2623;732;2011;0;1;0;52
"2016-08-18 21:22:39.129";652996804;30251;11401;3;11401;0;0;6;10;85;205;60;10;0;213;598;33;748;12;381;7613;203;46;1378;33;618;0;0;0;52
"2016-08-18 21:23:26.025";1254110408;31131;50531;5;23031;0;0;6;10;234;205;66;16;222;1;1003;5097;693;3;24351;59397;291;8946;6779;5145;6083;0;61;5;52
"2016-08-18 21:23:48.117";3638131220;23131;22631;5;22631;0;0;5;10;59;205;50;10;233;231;5948;21302;3529;2;44208;50521;596;56770;30751;21316;27220;0;41;0;52
"2016-08-18 21:26:02.736";651852006;31301;50031;2;50031;0;0;7;10;3;205;72;10;212;0;516;0;876;44;333;13337;67;7;1391;0;471;0;0;0;52
"2016-08-18 21:26:31.697";1262904004;21141;11501;1;11501;0;0;5;10;116;205;51;11;0;216;2933;1;2267;45;911;40755;428;163;5200;1;2888;0;0;0;52
"2016-08-18 21:26:49.641";659736021;22131;20141;5;10101;0;0;5;10;23;205;50;10;227;222;536;281;207;1;8370;43739;51;2895;1023;282;815;0;1;0;52
"2016-08-18 21:27:15.157";657741606;21411;22931;5;22931;0;0;6;10;26;205;60;10;225;4;539;323;136;3;19453;15943;191;6167;997;354;858;0;31;4;52
"2016-08-18 21:27:20.636";652579204;30751;30551;3;30651;0;0;7;10;87;205;72;10;221;219;600;0;546;4;350;38697;189;12;1145;0;595;0;0;0;52
"2016-08-18 21:28:00.856";729993606;40331;10601;3;10501;0;0;4;10;93;205;47;10;0;0;606;524;330;5;3159;56290;36;954;1459;525;1124;0;1;0;52
"2016-08-18 21:29:02.734";656308821;60531;60001;5;61431;1;0;6;10;30;205;60;10;0;214;543;48;205;0;35260;26566;505;48323;793;48;589;0;1;1;52
"2016-08-18 21:29:08.008";659779221;22331;10101;5;10101;0;0;5;10;228;205;50;10;6;236;485;552;415;7;3394;55889;34;1227;1449;552;1027;0;2;0;52
"2016-08-18 21:30:45.981";3638584820;23031;11501;3;22731;0;0;5;10;64;205;50;10;7;239;4929;9541;1565;4;39510;39033;913;31777;16026;9544;14457;0;11;2;52
"2016-08-18 21:31:15.46";651974404;50031;21501;1;21501;0;0;6;10;31;205;62;12;1;219;544;89;675;7;457;31409;206;41;1301;133;624;0;45;0;52
"2016-08-18 21:31:25.981";655776021;60931;10101;1;10101;1;0;5;10;50;205;51;11;1;217;563;53;314;4;36374;27097;594;51164;927;53;610;0;1;3;52
"2016-08-18 21:31:27.337";659923221;22231;20541;5;10101;0;0;5;10;248;205;50;10;223;223;505;464;293;3;1558;51185;30;484;1261;465;965;0;1;0;52
"2016-08-18 21:31:54.861";731520006;10301;10201;1;10201;0;0;2;10;118;205;20;10;1;255;631;16451;191;0;870;43244;7;182;17269;16802;17078;0;354;0;52
"2016-08-18 21:34:26.573";732888002;10011;1;1;1;0;0;1;10;219;205;10;10;6;255;732;5355;0;0;322;2197;3;8;6086;5421;6086;0;66;0;52
"2016-08-18 21:34:36.913";656524821;60831;60001;5;61431;0;0;6;10;121;205;60;10;0;216;634;32;337;0;35979;23035;588;49271;1002;32;665;0;0;0;52
"2016-08-18 21:35:05.441";732931206;10201;1;1;1;0;0;1;10;184;205;10;10;3;255;697;45722;0;0;367;5620;4;25;46416;45842;46416;0;122;0;52
"2016-08-18 21:39:55.216";662587206;10401;11301;2;11301;0;0;4;10;139;205;40;10;2;255;652;982;40;0;3064;2734;17;907;1671;989;1631;0;9;0;52
"2016-08-18 21:40:15.637";726156005;20941;20141;5;10101;0;0;5;10;118;205;50;10;214;211;631;462;392;8;2803;35143;69;1069;1484;462;1084;0;0;0;52
"2016-08-18 21:41:23.608";658944006;11601;22731;4;11501;0;0;5;10;138;205;50;10;236;255;651;411;21;0;9416;10737;42;2562;1082;415;1061;0;4;2;52
"2016-08-18 21:42:55.984";652147203;50531;11501;2;23341;2;0;5;10;37;205;50;10;0;223;550;330;337;0;6295;35637;84;1923;1212;331;877;0;3;0;52
"2016-08-18 21:43:04.613";657043221;60631;60001;5;11401;0;0;6;10;107;205;60;10;3;226;620;53;186;0;36456;37564;516;49632;858;53;672;0;0;2;52
"2016-08-18 21:43:53.437";635688007;10911;11101;1;11101;0;0;3;10;16;205;30;10;0;255;529;0;220;0;294;833;15;16;748;0;528;0;0;0;52
"2016-08-18 21:44:46.648";1257602404;20141;10601;2;40031;0;0;4;10;248;205;48;10;0;218;2553;2360;302;3;4113;57664;94;1900;5212;2364;4907;0;6;1;52
"2016-08-18 21:50:38.984";660441621;20151;11501;5;10101;0;0;5;10;36;205;50;10;8;241;549;34;63;0;2867;30315;42;1115;645;34;582;0;0;0;52
"2016-08-18 21:51:16.189";1266300004;20841;11501;2;22731;0;0;5;10;148;205;50;10;0;222;3221;108;582;0;3304;40635;119;1424;3910;108;3328;0;0;0;52
"2016-08-18 21:55:19.908";658195221;60201;60931;5;61431;0;0;6;10;134;205;60;10;247;242;647;62;253;0;36523;58749;531;51329;961;62;708;0;0;0;52
"2016-08-18 21:57:50.193";1270617601;21341;20141;5;10101;1;0;5;10;191;205;50;10;217;214;3008;196;352;0;4441;41207;76;1958;3554;196;3203;0;0;2;52
"2016-08-18 21:58:12.984";732686407;11101;10201;1;10201;0;0;2;10;81;205;20;10;1;255;594;23458;200;0;802;64232;7;158;24248;23674;24048;0;219;0;52
"2016-08-18 22:00:42.561";663019205;11001;10601;4;11201;0;0;4;10;64;205;48;10;3;3;577;1930;76;1;1116;40213;19;229;2581;1936;2504;0;7;0;52
"2016-08-18 22:00:50.641";653126407;50431;23131;5;11801;0;0;6;10;88;205;60;10;236;7;601;932;546;16;19880;20142;181;6598;2075;948;1513;0;19;8;52
"2016-08-18 22:01:08.08";657028821;61631;10101;1;10101;2;0;5;10;72;205;51;11;1;218;585;1860;1394;6;34778;24918;336;43358;3829;1862;2431;0;9;3;52
"2016-08-18 22:02:01.065";660441603;11501;40031;1;40031;0;0;4;10;231;205;40;10;233;255;488;9512;8;0;12543;58299;10;3699;9993;9568;9985;0;70;0;52
"2016-08-18 22:02:33.561";732672006;10601;11101;2;11101;0;0;3;10;74;205;36;16;0;255;587;3503;1425;8;1528;46311;50;371;5509;3516;4076;0;18;0;52
"2016-08-18 22:04:35.184";662220021;21931;22431;5;10101;1;0;5;10;17;205;50;10;225;224;530;29;69;0;3110;20008;37;1219;626;29;558;0;0;1;52
"2016-08-18 22:05:01.005";660060005;21501;10101;1;10101;0;0;5;10;29;205;50;10;0;1;542;2784;321;4;20298;9155;145;7032;3635;2817;3310;0;44;5;52
"2016-08-18 22:05:05.244";645638403;21031;22631;4;20441;0;0;5;10;85;205;50;10;224;227;598;153;91;0;4896;61220;46;1600;840;153;749;0;1;0;52
"2016-08-18 22:05:07.345";732823206;10501;10701;2;10701;0;0;3;10;121;205;30;10;2;255;634;6809;573;1;1398;61649;28;311;8012;6842;7438;0;36;0;52
"2016-08-18 22:07:13.237";646272021;20441;10501;1;10501;0;0;4;10;86;205;40;10;0;216;599;588;175;0;2906;63045;41;1119;1361;589;1186;0;1;0;52
"2016-08-18 22:07:20.541";1265404804;21141;11501;1;11501;3;0;5;10;122;205;51;11;0;216;2939;1;2274;45;913;41279;428;163;5210;1;2894;0;0;0;52
"2016-08-18 22:08:20.096";734976005;10801;10011;2;10011;0;0;2;10;136;205;20;10;3;3;649;12915;536;5;488;4241;16;66;14099;12992;13558;0;77;0;52
"2016-08-18 22:13:30.384";657043221;61931;11501;2;23341;1;0;5;10;226;205;53;13;1;217;483;328;349;1;12952;6361;125;6224;1158;331;809;0;3;0;52
"2016-08-18 22:15:47.749";641174405;30651;30351;5;21501;0;0;7;10;21;205;70;10;214;211;534;211;655;5;20598;24809;353;7129;1394;211;739;0;0;1;52
"2016-08-18 22:19:19.305";657403221;62231;20541;3;10101;0;0;5;10;22;205;50;10;222;223;535;61;185;0;13376;57128;74;5719;777;61;592;0;3;0;52
"2016-08-18 22:20:25.841";662940021;22431;11301;1;11301;0;0;4;10;125;205;40;10;0;218;638;1002;740;5;1909;33963;52;589;2376;1004;1631;0;5;0;52
"2016-08-18 22:22:54.553";663782406;20031;11501;4;11501;0;0;5;10;0;205;50;10;5;4;513;100;20;0;13261;41331;53;4010;632;102;612;0;2;0;52
"2016-08-18 22:23:20.521";639777604;20251;22731;4;10101;0;0;5;10;242;205;50;10;229;235;499;2;43;0;2638;18635;30;854;543;2;500;0;0;0;52
