"result_time";"pkt_length";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"flag";"linkid_sum";"temp_cs";"temp";"hum_cs";"hum";"adc_cs";"adc";"path0";"path1";"path2";"path3";"path4";"path5";"path6";"path7";"path8";"path9";"path10";"path11"
"2016-08-19 10:53:56.692";69;31051;21501;1;21501;0;0;6;10;89;222;60;10;0;207;602;65;381;4;0;3375760319;36276;5920;13058;2575;1632;763;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 10:56:09.16";69;61331;61931;5;61431;1;0;6;10;156;222;60;10;212;209;669;32;303;2;0;1095423435;37223;6078;14304;3001;5606;791;23341;10501;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 10:57:57.276";69;11101;10201;1;10201;0;0;2;10;119;222;20;10;0;255;632;25015;201;0;1;2064569511;12173;6002;4971;2531;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:00:59.844";44;20841;22731;2;22731;0;0;5;10;15;222;50;10;215;221;3344;108;629;0;81;815556095;26137;16659;8713;9999;8460;35072;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:03:23.428";69;11501;40031;1;40031;0;0;4;10;10;222;40;10;233;255;523;10158;8;0;1;2110081802;24250;5831;7794;986;869;0;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:04:10.1";69;22431;11301;1;11301;1;0;4;10;169;222;40;10;0;211;682;1094;761;5;1;3513000824;24734;6147;9844;3323;869;869;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:11:00.096";69;60331;60931;5;11401;1;0;6;10;41;222;60;10;245;241;554;44;214;0;0;2003867151;36819;5870;12816;1779;2359;761;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:12:56.959";69;50031;21501;1;21501;2;0;6;10;72;222;60;10;1;220;585;110;817;7;1;324647323;36385;6029;12796;2313;1668;799;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:13:09.667";69;20851;11501;1;11501;0;0;5;10;154;222;50;10;2;225;667;1;378;0;0;4112128315;31029;5931;11249;2589;1676;807;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:13:58.185";69;10201;1;1;1;0;0;1;10;233;222;10;10;2;255;746;49734;0;0;1;668522537;6171;6171;2440;2440;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:15:54.68";69;60531;11401;5;61431;0;0;6;10;72;222;60;10;4;223;585;48;230;0;0;3983904919;36254;5845;13645;2516;1570;701;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:16:19.16";69;50331;23341;1;23341;0;0;5;10;64;222;50;10;210;220;577;99;700;7;0;1685401497;30771;5781;12220;2735;4919;824;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:16:42.516";69;61731;21501;5;61431;2;0;6;10;61;222;60;10;0;214;574;19;252;1;0;960333623;36550;5967;11307;1063;1684;815;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:16:50.592";69;20941;11501;5;10101;1;0;5;10;161;222;50;10;5;237;674;464;418;8;0;4013168065;30865;5930;10182;2159;4348;3479;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:17:48.472";69;60631;60931;5;11401;0;0;6;10;155;222;60;10;242;242;668;57;204;0;0;1761381251;37052;6218;13251;3075;2401;803;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:20:10.844";69;10911;10301;2;11101;0;0;3;10;58;222;31;11;0;0;571;0;232;0;0;4070833472;18606;6114;5822;1788;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:21:08.072";69;61531;61631;5;61431;0;0;6;10;57;222;60;10;246;246;570;195;498;1;0;2174259551;36949;6028;13202;2299;2388;717;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:23:24.296";69;10011;1;1;1;0;0;1;10;14;222;10;10;6;255;783;5384;0;0;0;656070887;6233;6233;2841;2841;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:24:26.208";69;20141;40031;1;40031;0;0;4;10;94;222;40;10;217;223;2655;2488;308;3;1;2833591402;25035;6143;9836;2197;4148;3279;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:25:54.04";69;11601;10101;4;11501;0;0;5;10;187;222;50;10;6;6;700;463;22;0;0;3112711965;30801;6238;8724;931;869;0;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:26:09.63";69;20441;10501;1;10501;0;0;4;10;131;222;40;10;0;215;644;671;195;0;0;3120441374;24586;6000;9247;2364;3352;3352;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:26:27.952";69;21731;40331;5;10101;1;0;5;10;155;222;50;10;4;229;668;2153;462;0;0;2300093841;31357;6203;10832;2081;1650;648;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:26:55.328";69;30751;30651;3;30651;0;0;7;10;134;222;70;10;228;227;647;0;608;4;0;395798564;42596;6156;15545;2577;4791;31;21501;10101;40031;10301;10201;1;0;0;0;0;0;0
"2016-08-19 11:27:38.38";69;30651;21501;1;21501;1;0;6;10;62;222;60;10;1;223;575;235;727;5;1;3218473119;36440;5857;12968;2724;4760;3891;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:29:49.856";69;60731;21501;5;60931;0;0;6;10;95;222;60;10;0;212;608;44;318;0;0;1025871823;36759;6224;12994;2526;1637;768;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:30:30.52";69;11401;11501;2;10101;0;0;5;10;35;222;50;10;0;255;548;2717;167;0;1;3387964165;30829;5894;11135;3112;869;0;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:30:42.709";69;60001;11801;5;11801;0;0;6;10;37;222;60;10;1;0;550;1722;548;13;1;4145779569;36746;5817;10983;2366;869;0;11501;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:32:16.816";69;21831;22231;5;10101;0;0;5;10;95;222;50;10;239;244;608;10;79;0;0;4229276973;31258;6262;11157;2209;1386;727;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:34:52.309";69;21931;22231;5;10101;0;0;5;10;56;222;50;10;238;237;569;29;77;0;0;4235830473;31161;6165;11433;2485;1398;739;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:35:58.94";69;11801;20441;3;11501;0;0;5;10;68;222;50;10;214;255;581;997;98;0;1;2970338043;31013;5946;9941;818;3351;0;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:36:06.913";69;60201;61931;5;61431;0;0;6;10;182;222;60;10;231;233;695;62;273;0;0;2270599001;37274;6053;12481;2431;1589;0;11501;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:36:36.9";69;22331;22431;5;10101;0;0;5;10;9;222;50;10;249;248;522;562;439;7;0;4288258873;30916;5779;12577;2776;1669;788;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:39:12.337";69;30251;21501;3;21501;0;0;6;10;134;222;61;11;1;222;647;33;865;12;0;3323332319;36549;6014;12895;2427;1685;816;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:41:43.696";69;20151;11501;5;10101;0;0;5;10;79;222;50;10;8;238;592;34;69;0;0;4066253815;31376;6099;11261;2616;1729;860;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:41:57.3";69;30551;21501;1;21501;4;0;6;10;14;222;61;11;0;212;527;288;1257;21;0;3342992819;36408;5873;13127;2659;1575;706;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:44:28.901";69;11001;10501;3;11201;0;0;4;10;108;222;40;10;8;255;621;1930;87;1;0;2580434574;24724;6186;9430;2323;0;0;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:44:48.256";69;50531;23341;2;23341;1;0;5;10;80;222;50;10;217;227;593;348;355;0;0;1593650097;31159;6121;11492;2231;4925;830;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:46:09.488";69;61631;10101;1;10101;0;0;5;10;117;222;50;10;1;213;630;1930;1493;6;1;2201319119;30579;6064;10281;2264;1671;802;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:46:11.089";69;23241;10101;3;11501;0;0;5;10;45;222;50;10;2;216;558;220;334;1;0;3875539365;31125;6562;9661;1868;2069;1200;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:46:14.62";69;20301;10101;4;10101;0;0;5;10;80;222;50;10;8;9;593;1174;363;6;0;3892583265;30755;5898;10335;1696;869;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:47:56.896";69;20641;20141;5;10101;0;0;5;10;26;222;50;10;235;223;539;462;173;0;0;935860749;31423;5966;12247;2458;7314;3167;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:48:37.076";69;61131;61931;5;61431;1;0;6;10;23;222;60;10;211;212;536;51;363;9;0;2462619751;37559;5996;13193;2521;2298;709;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 11:49:15.413";69;10101;40031;1;40031;0;0;4;10;85;222;40;10;227;255;598;14131;23;0;1;2175620002;24857;5965;8639;1000;869;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:50:06.293";69;21501;10101;1;10101;0;0;5;10;70;222;50;10;1;255;583;3110;331;4;1;3971225265;31524;6020;11108;2451;869;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:51:32.308";69;10601;11101;5;10501;0;0;3;10;115;222;44;24;0;0;628;3843;1489;8;1;4155375222;18785;5999;5757;877;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:52:39.62";44;23131;11501;4;22631;0;0;5;10;147;222;50;10;7;238;6036;21327;3562;2;0;3342612711;24090;24073;9993;9987;16643;16640;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:54:16.244";69;62031;11501;2;11501;1;0;5;10;177;222;50;10;3;225;690;263;246;0;0;2411033919;31479;6544;10109;2086;1612;743;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:55:08.612";69;10501;10701;2;10701;0;0;3;10;165;222;30;10;1;255;678;7163;575;1;1;4096392922;18538;6094;7107;2849;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 11:56:13.364";69;40231;11301;3;10501;0;0;4;10;193;222;40;10;0;218;706;105;72;0;0;384556528;25271;6505;7707;1201;829;829;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 11:56:36.776";69;62131;10401;3;10401;0;0;5;10;106;222;50;10;1;220;619;170;198;0;0;1024788417;31334;6480;10819;2062;747;747;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 11:59:13.24";69;61431;10101;1;10101;0;0;5;10;99;222;50;10;0;214;612;1112;769;5;1;2293070519;31791;6287;9579;922;1600;731;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:01:00.457";69;61331;61631;5;61431;0;0;6;10;160;222;60;10;238;237;673;32;303;2;0;2161152551;38440;6298;13761;2961;2469;801;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 12:02:07.096";69;10301;10201;1;10201;0;0;2;10;164;222;20;10;0;255;677;17625;193;0;1;2012141511;12492;6142;4034;1609;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:03:12.188";69;62231;22431;3;10101;0;0;6;10;63;222;50;10;234;232;576;64;195;0;0;525720977;37714;6347;14413;2170;2323;783;22231;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 12:03:14.392";69;61231;21501;5;61431;2;0;6;10;104;222;60;10;1;216;617;49;337;3;0;1058639323;37589;5962;13286;2887;1582;713;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 12:06:53.812";69;11301;11101;1;11101;0;0;3;10;131;222;30;10;3;255;644;10347;320;0;1;4201249722;18766;5980;6506;1626;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:11:17.565";69;10401;11301;1;11301;0;0;4;10;193;222;40;10;2;255;706;1048;40;0;1;2724614774;25408;6088;8718;2251;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 12:15:15.405";69;10201;1;1;1;0;0;1;10;236;222;10;10;2;255;749;50033;0;0;1;668522537;6350;6350;2425;2425;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:16:34.424";69;22931;23341;5;22731;0;0;5;10;99;222;50;10;231;234;1380;758;612;19;1;4184709793;31647;6113;12040;2601;4819;724;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:17:28.732";69;22431;20141;5;20141;1;0;5;10;174;222;50;10;223;220;687;1101;792;5;1;1053168399;32020;6371;13060;3295;5028;881;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:18:18.7";69;11201;10701;4;10701;0;0;3;10;110;222;30;10;9;255;623;3558;132;0;0;4142267422;18861;6225;6002;1768;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:19:39.917";69;60631;61431;5;11401;0;0;6;10;158;222;60;10;239;239;671;57;204;0;0;2089063651;38581;6430;12569;3014;2402;802;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 12:21:19.58";44;22631;40031;1;40031;1;0;4;10;190;222;40;10;218;221;5311;10618;1818;3;0;2674090175;7707;7688;65032;65026;39938;39936;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:21:43.049";69;22531;10101;5;10101;0;0;5;10;91;222;50;10;7;239;604;16;84;0;0;3933867915;31809;6455;10333;2322;1634;765;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:23:46.088";69;40331;11301;2;10501;0;0;4;10;139;222;40;10;2;1;652;527;333;5;1;391110028;25900;6388;8688;2245;1002;1002;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 12:24:35.764";69;21031;20441;4;20441;0;0;5;10;134;222;50;10;221;226;647;158;96;0;0;3575226093;32497;6475;11530;2413;3482;131;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:30:35.825";69;31301;50031;1;50031;0;0;7;10;47;222;60;65535;209;255;560;0;906;44;0;2971952638;45261;6052;14973;2600;1668;0;21501;10101;40031;10301;10201;1;0;0;0;0;0;0
"2016-08-19 12:31:34.216";69;20251;10101;4;10101;0;0;5;10;26;222;50;10;4;233;539;2;50;0;0;3679589715;31909;6096;10852;3025;1617;748;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:33:02.265";69;20541;11301;1;11301;0;0;4;10;63;222;40;10;1;221;576;563;246;1;1;3389139674;25702;6190;8202;1759;1379;1379;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 12:33:04.161";69;11601;10101;4;11501;0;0;5;10;191;222;50;10;6;6;704;468;22;0;0;3322428765;32154;6458;9567;934;869;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:33:27.125";69;60931;10101;1;10101;0;0;5;10;97;222;50;10;0;213;610;132;426;4;1;2260303019;31967;6271;11016;2383;1598;729;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:35:18.993";69;20711;22231;3;10101;0;0;5;10;55;222;50;10;219;255;568;369;40;0;0;4155877773;31676;5934;11444;2559;659;0;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:36:38.244";69;21731;20141;5;10101;0;0;5;10;159;222;50;10;233;228;672;2153;463;0;0;902435499;31953;6646;11207;2064;4805;658;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:37:07.553";69;10801;10201;3;10011;0;0;2;10;183;222;20;10;9;9;696;12932;538;5;0;2044909011;12646;6104;5297;2896;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:37:12.524";69;11101;10201;1;10201;0;0;2;10;125;222;20;10;0;255;638;25206;201;0;1;2064569511;12978;6436;4856;2455;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:37:29.604";69;30751;30551;3;30651;0;0;8;10;137;222;72;10;221;218;650;0;614;4;0;1517553492;51951;6392;19644;2568;2454;39;30351;11401;10101;40031;11101;10201;1;0;0;0;0;0
"2016-08-19 12:39:01.296";69;40031;10301;3;11101;0;0;3;10;72;222;30;10;1;216;585;37768;2566;0;1;1684245376;19201;6106;6809;2759;869;869;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:39:20.414";69;10011;1;1;1;0;0;1;10;18;222;10;10;6;255;787;5386;0;0;0;656070887;6478;6478;2778;2778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:40:21.408";69;23341;10501;1;10501;0;0;4;10;12;222;40;10;2;217;525;1490;461;1;1;3389136474;25534;6452;9439;2378;4095;4095;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 12:41:21.885";69;22131;10101;5;10101;2;0;5;10;69;222;50;10;7;240;582;281;221;1;0;4012512315;33037;6170;10897;2571;1631;764;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:43:25.077";44;20841;22731;2;22731;1;0;5;10;31;222;50;10;213;221;3360;108;638;0;81;815556096;37658;28178;59144;60431;11276;37888;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:46:01.405";69;31131;20711;5;23031;0;0;6;10;23;222;60;10;1;0;1048;5129;712;4;0;3552708839;38346;5974;10251;0;1548;681;11501;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 12:46:52.372";69;10701;10201;1;10201;0;0;2;10;86;222;20;10;0;255;599;20069;476;0;1;2038355511;12636;6094;4234;1833;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 12:49:22.225";69;60731;61631;5;60931;1;0;6;10;99;222;60;10;235;236;612;45;329;1;0;1859685151;39624;6485;12204;2464;2433;767;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 12:53:27.44";69;30451;31131;5;31131;0;0;7;10;221;222;70;10;3;231;990;198;1635;54;0;596340624;45912;6094;12766;2658;2386;816;21501;10101;40031;10701;10201;1;0;0;0;0;0;0
"2016-08-19 12:56:07.104";69;22031;10101;4;10101;2;0;5;10;123;222;50;10;6;237;636;36;94;1;0;3901100415;33220;6476;10132;2388;1564;697;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:56:17.9";69;20941;20441;5;10101;0;0;5;10;166;222;50;10;217;224;679;464;418;8;0;3674186343;32568;6303;11381;2117;6827;3476;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 12:56:57.649";69;31051;60431;2;21501;0;0;7;10;96;222;60;10;211;205;609;65;387;4;0;3893825394;39525;6203;11749;2501;2370;772;61431;10101;40031;11101;10201;1;0;0;0;0;0;0
"2016-08-19 12:57:57.957";69;61931;23341;2;23341;0;0;5;10;11;222;50;10;211;212;524;402;390;1;1;2340749097;32732;6286;11200;2027;4815;720;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:00:04.172";69;21831;10401;5;10101;0;0;5;10;100;222;50;10;6;232;613;10;80;0;0;2678695213;33129;6574;10805;2244;720;720;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:01:13.176";69;61531;61631;5;61431;0;0;6;10;62;222;60;10;246;246;575;195;498;1;0;1912113151;39589;6450;11962;2222;2377;711;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:01:57.676";69;62031;11501;2;11501;0;0;5;10;181;222;50;10;3;225;694;263;247;0;0;2306175519;32950;6676;9737;2152;1611;744;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:05:46.864";69;61331;61631;5;61431;1;0;6;10;165;222;60;10;239;238;678;32;304;2;0;2161152551;40001;6496;13415;2946;2466;800;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:06:16.874";69;11001;10501;3;11201;0;0;4;10;112;222;40;10;8;8;625;1930;87;1;0;2580434574;26275;6491;9306;2282;0;0;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 13:07:20.888";44;22731;40031;2;40031;0;0;4;10;56;222;40;10;221;222;5433;8655;1717;1;0;2674090175;51227;51209;19465;19458;37634;37632;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:12:17.92";69;61831;62031;5;61431;0;0;6;10;34;222;60;10;212;215;547;492;438;3;0;2521601451;39814;6284;13643;3217;2297;691;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:12:52.936";69;50531;11501;2;23341;0;0;5;10;85;222;50;10;0;221;598;350;357;0;0;1657381419;33012;6495;9924;2192;1702;835;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:13:15.28";69;50031;60001;2;21501;1;0;6;10;78;222;65;10;0;212;591;116;830;7;1;1351139091;39819;6931;12246;2182;1666;799;11501;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:14:05.004";69;10911;10301;2;11101;0;0;3;10;64;222;30;10;0;255;577;0;237;0;0;4070833472;20275;7180;5767;1717;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:14:45.328";69;20141;40031;1;40031;0;0;4;10;108;222;40;10;217;222;2669;2509;310;3;1;2833591402;26820;6565;9458;2150;4145;3278;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 13:15:29.32";69;40231;10501;3;10501;1;0;4;10;198;222;40;10;3;223;711;105;75;0;0;201055328;26626;6842;8252;1228;827;827;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 13:16:33.692";69;10201;1;1;1;0;0;1;10;240;222;10;10;2;255;753;50334;0;0;1;668522537;6542;6542;2401;2401;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:18:09.764";69;11801;20441;3;11501;0;0;5;10;72;222;51;11;212;2;585;1002;102;0;0;3075196443;32978;6544;10051;800;3351;0;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:20:10.996";69;60331;60931;5;61631;0;0;6;10;48;222;60;10;243;247;561;44;219;0;0;1741720751;39594;6312;11633;1724;2342;747;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:20:12.056";69;22231;11301;1;11301;0;0;4;10;37;222;40;10;1;220;550;511;306;3;1;3499893824;26394;6230;8795;2442;659;659;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 13:20:13.48";69;21931;20441;5;10101;0;0;5;10;62;222;50;10;227;225;575;29;77;0;0;3739065993;33082;6648;11620;2369;4100;749;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:20:59.233";69;10301;10201;1;10201;0;0;2;10;169;222;20;10;2;255;682;17733;193;0;1;2012141511;13264;6553;4037;1649;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:21:23.985";69;30251;21501;3;21501;0;0;6;10;139;222;61;11;1;222;652;33;878;12;0;3192259119;39753;6379;12231;2360;1686;819;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:21:30.829";69;60631;60931;5;11401;0;0;6;10;161;222;60;10;243;241;674;57;204;0;0;2023527651;40230;6582;13621;2983;2396;801;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:21:38.855";69;61431;10101;1;10101;1;0;5;10;104;222;50;10;0;212;617;1119;776;5;1;2188212119;33368;6455;8653;922;1598;731;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:21:57.532";69;62131;10401;3;10401;1;0;5;10;111;222;50;10;1;219;624;170;199;0;0;1024788417;33855;7131;10448;1900;739;739;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:24:46.58";69;20851;11501;1;11501;0;0;5;10;162;222;50;10;1;223;675;1;389;0;0;4007269915;33042;6356;10293;2574;1684;817;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:26:36.749";44;22831;20141;5;20141;0;0;5;10;93;222;50;10;222;220;1374;840;218;0;0;543915283;18988;11784;48412;46339;7897;4608;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:27:41.524";44;23131;22631;4;22631;0;0;5;10;156;222;50;10;231;230;6045;21328;3564;2;90;580037634;63770;56082;7433;7941;56323;16384;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:30:23.145";69;22431;22231;5;20141;0;0;5;10;178;222;50;10;246;248;691;1102;799;5;0;4268597973;33471;6625;12055;3257;1531;869;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:31:46.744";69;61731;11401;5;60931;0;0;6;10;68;222;60;10;2;224;581;19;258;1;0;4206726319;39589;6419;11555;1056;1681;814;11501;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:32:43.645";69;60831;20301;5;60931;0;0;6;10;177;222;61;11;0;211;690;33;360;0;0;3625962603;39552;6540;12961;2375;4214;863;20441;10501;10301;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:36:30.464";44;21141;11501;1;11501;0;0;5;10;253;222;53;13;0;215;3070;1;2407;45;0;3342612712;36891;36872;8;0;19456;19456;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-19 13:37:46.54";69;20441;10501;1;10501;0;0;4;10;138;222;40;10;0;212;651;689;199;0;1;3120441374;26430;6481;9027;2240;3351;3351;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 13:40:12";69;11601;20141;4;11501;0;0;5;10;196;222;50;10;220;255;709;472;22;0;0;343424349;34228;6619;10307;944;4153;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:40:13.392";69;50431;11801;5;11801;0;0;6;10;140;222;60;10;0;1;653;933;546;16;0;1961359803;39989;6624;11803;1805;4192;839;20441;10501;10701;10201;1;0;0;0;0;0;0;0
"2016-08-19 13:43:39.816";69;61631;10101;1;10101;0;0;5;10;123;222;50;10;1;215;636;1946;1503;6;1;2201319119;33551;6638;9874;2143;1666;799;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:46:03.621";69;62231;10101;2;10101;0;0;5;10;69;222;50;10;7;237;582;64;196;0;0;2345498519;34156;7120;10328;2015;1650;783;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:46:56.708";69;21731;10101;5;40331;1;0;5;10;163;222;50;10;6;236;676;2153;464;0;0;3986298315;33808;6772;10402;2089;1517;650;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-19 13:47:31.477";69;30751;31131;2;30651;4;0;7;10;141;222;117;57;0;209;654;0;625;4;0;670396414;46352;6504;12533;2556;1610;40;20711;11501;40031;10301;10201;1;0;0;0;0;0;0
"2016-08-19 13:47:36.241";69;10401;11301;2;11301;0;0;4;10;198;222;40;10;1;2;711;1057;40;0;1;2724614774;26724;6560;8548;2195;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-19 13:49:03.452";69;10501;10301;2;10701;0;0;3;10;172;222;30;10;1;255;685;7232;576;1;1;4043964122;19949;6446;6787;2827;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
